AphiaID	url	scientificname	authority	status	unacceptreason	taxonRankID	rank	valid_AphiaID	valid_name	valid_authority	parentNameUsageID	kingdom	phylum	class	order	family	genus	citation	lsid	isMarine	isBrackish	isFreshwater	isTerrestrial	isExtinct	match_type	modified
371699	https://www.marinespecies.org/aphia.php?p=taxdetails&id=371699	Mazzaella californica	(J.Agardh) G.De Toni, 1936	accepted	NA	220	Species	371699	Mazzaella californica	(J.Agardh) G.De Toni, 1936	369878	Plantae	Rhodophyta	Florideophyceae	Gigartinales	Gigartinaceae	Mazzaella	Guiry, M.D. & Guiry, G.M. (2024). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Mazzaella californica (J.Agardh) G.De Toni, 1936. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=371699 on 2024-11-05	urn:lsid:marinespecies.org:taxname:371699	1	NA	NA	NA	NA	exact	2015-06-26T12:00:51.270Z
371701	https://www.marinespecies.org/aphia.php?p=taxdetails&id=371701	Mazzaella flaccida	(Setchell & N.L.Gardner) Fredericq, 1993	accepted	NA	220	Species	371701	Mazzaella flaccida	(Setchell & N.L.Gardner) Fredericq, 1993	369878	Plantae	Rhodophyta	Florideophyceae	Gigartinales	Gigartinaceae	Mazzaella	Guiry, M.D. & Guiry, G.M. (2024). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Mazzaella flaccida (Setchell & N.L.Gardner) Fredericq, 1993. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=371701 on 2024-11-05	urn:lsid:marinespecies.org:taxname:371701	1	NA	NA	NA	NA	exact	2015-06-26T12:00:51.270Z
371705	https://www.marinespecies.org/aphia.php?p=taxdetails&id=371705	Mazzaella leptorhynchos	(J.Agardh) Leister, 1993	accepted	NA	220	Species	371705	Mazzaella leptorhynchos	(J.Agardh) Leister, 1993	369878	Plantae	Rhodophyta	Florideophyceae	Gigartinales	Gigartinaceae	Mazzaella	Guiry, M.D. & Guiry, G.M. (2024). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Mazzaella leptorhynchos (J.Agardh) Leister, 1993. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=371705 on 2024-11-05	urn:lsid:marinespecies.org:taxname:371705	1	NA	NA	NA	NA	exact	2015-06-26T12:00:51.270Z
371704	https://www.marinespecies.org/aphia.php?p=taxdetails&id=371704	Mazzaella linearis	(Setchell & N.L.Gardner) Fredericq, 1993	accepted	NA	220	Species	371704	Mazzaella linearis	(Setchell & N.L.Gardner) Fredericq, 1993	369878	Plantae	Rhodophyta	Florideophyceae	Gigartinales	Gigartinaceae	Mazzaella	Guiry, M.D. & Guiry, G.M. (2024). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Mazzaella linearis (Setchell & N.L.Gardner) Fredericq, 1993. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=371704 on 2024-11-05	urn:lsid:marinespecies.org:taxname:371704	1	NA	NA	NA	NA	exact	2015-06-26T12:00:51.270Z
376274	https://www.marinespecies.org/aphia.php?p=taxdetails&id=376274	Mazzaella oregona	(Doty) Hughey, P.C.Silva & Hommersand, 2001	accepted	NA	220	Species	376274	Mazzaella oregona	(Doty) Hughey, P.C.Silva & Hommersand, 2001	369878	Plantae	Rhodophyta	Florideophyceae	Gigartinales	Gigartinaceae	Mazzaella	Guiry, M.D. & Guiry, G.M. (2024). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Mazzaella oregona (Doty) Hughey, P.C.Silva & Hommersand, 2001. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=376274 on 2024-11-05	urn:lsid:marinespecies.org:taxname:376274	1	NA	NA	NA	NA	exact	2015-06-26T12:00:51.270Z
376220	https://www.marinespecies.org/aphia.php?p=taxdetails&id=376220	Mazzaella parksii	(Setchell & N.L.Gardner) Hughey, P.C.Silva & Hommersand, 2001	accepted	NA	220	Species	376220	Mazzaella parksii	(Setchell & N.L.Gardner) Hughey, P.C.Silva & Hommersand, 2001	369878	Plantae	Rhodophyta	Florideophyceae	Gigartinales	Gigartinaceae	Mazzaella	Guiry, M.D. & Guiry, G.M. (2024). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Mazzaella parksii (Setchell & N.L.Gardner) Hughey, P.C.Silva & Hommersand, 2001. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=376220 on 2024-11-05	urn:lsid:marinespecies.org:taxname:376220	1	NA	NA	NA	NA	exact	2015-06-26T12:00:51.270Z
376275	https://www.marinespecies.org/aphia.php?p=taxdetails&id=376275	Mazzaella parva	(G.M.Smith & Hollenberg) Hughey, P.C.Silva & Hommersand, 2002	accepted	NA	220	Species	376275	Mazzaella parva	(G.M.Smith & Hollenberg) Hughey, P.C.Silva & Hommersand, 2002	369878	Plantae	Rhodophyta	Florideophyceae	Gigartinales	Gigartinaceae	Mazzaella	Guiry, M.D. & Guiry, G.M. (2024). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Mazzaella parva (G.M.Smith & Hollenberg) Hughey, P.C.Silva & Hommersand, 2002. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=376275 on 2024-11-05	urn:lsid:marinespecies.org:taxname:376275	1	NA	NA	NA	NA	exact	2015-06-26T12:00:51.270Z
373788	https://www.marinespecies.org/aphia.php?p=taxdetails&id=373788	Mazzaella phyllocarpa	(Postels & Ruprecht) Perestenko, 1996	accepted	NA	220	Species	373788	Mazzaella phyllocarpa	(Postels & Ruprecht) Perestenko, 1996	369878	Plantae	Rhodophyta	Florideophyceae	Gigartinales	Gigartinaceae	Mazzaella	Guiry, M.D. & Guiry, G.M. (2024). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Mazzaella phyllocarpa (Postels & Ruprecht) Perestenko, 1996. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=373788 on 2024-11-05	urn:lsid:marinespecies.org:taxname:373788	1	NA	NA	NA	NA	exact	2015-06-26T12:00:51.270Z
372601	https://www.marinespecies.org/aphia.php?p=taxdetails&id=372601	Mazzaella splendens	(Setchell & N.L.Gardner) Fredericq, 1994	accepted	NA	220	Species	372601	Mazzaella splendens	(Setchell & N.L.Gardner) Fredericq, 1994	369878	Plantae	Rhodophyta	Florideophyceae	Gigartinales	Gigartinaceae	Mazzaella	Guiry, M.D. & Guiry, G.M. (2024). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Mazzaella splendens (Setchell & N.L.Gardner) Fredericq, 1994. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=372601 on 2024-11-05	urn:lsid:marinespecies.org:taxname:372601	1	NA	NA	NA	NA	exact	2015-06-26T12:00:51.270Z
371706	https://www.marinespecies.org/aphia.php?p=taxdetails&id=371706	Mazzaella volans	(C.Agardh) Fredericq, 1993	accepted	NA	220	Species	371706	Mazzaella volans	(C.Agardh) Fredericq, 1993	369878	Plantae	Rhodophyta	Florideophyceae	Gigartinales	Gigartinaceae	Mazzaella	Guiry, M.D. & Guiry, G.M. (2024). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Mazzaella volans (C.Agardh) Fredericq, 1993. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=371706 on 2024-11-05	urn:lsid:marinespecies.org:taxname:371706	1	NA	NA	NA	NA	exact	2015-06-26T12:00:51.270Z
987891	https://www.marinespecies.org/aphia.php?p=taxdetails&id=987891	Megaselia scalaris	(Loew, 1866)	accepted	NA	220	Species	987891	Megaselia scalaris	(Loew, 1866)	987634	Animalia	Arthropoda	Hexapoda	Diptera	Phoridae	Megaselia	WoRMS (2024). Megaselia scalaris (Loew, 1866). Accessed at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=987891 on 2024-11-05	urn:lsid:marinespecies.org:taxname:987891	0	0	0	1	NA	exact	2017-03-29T12:34:19.870Z
225694	https://www.marinespecies.org/aphia.php?p=taxdetails&id=225694	Melanoides tuberculata	(O. F. Müller, 1774)	accepted	NA	220	Species	225694	Melanoides tuberculata	(O. F. Müller, 1774)	224571	Animalia	Mollusca	Gastropoda	Caenogastropoda incertae sedis	Thiaridae	Melanoides	MolluscaBase eds. (2024). MolluscaBase. Melanoides tuberculata (O. F. Müller, 1774). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=225694 on 2024-11-05	urn:lsid:marinespecies.org:taxname:225694	0	0	1	0	0	exact	2023-10-16T02:32:34.637Z
157151	https://www.marinespecies.org/aphia.php?p=taxdetails&id=157151	Melanosiphon intestinalis	(De A.Saunders) M.J.Wynne, 1969	accepted	NA	220	Species	157151	Melanosiphon intestinalis	(De A.Saunders) M.J.Wynne, 1969	157149	Chromista	Ochrophyta	Phaeophyceae	Ectocarpales	Scytosiphonaceae	Melanosiphon	Guiry, M.D. & Guiry, G.M. (2024). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Melanosiphon intestinalis (De A.Saunders) M.J.Wynne, 1969. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=157151 on 2024-11-05	urn:lsid:marinespecies.org:taxname:157151	1	NA	NA	NA	NA	exact	2015-06-26T12:00:51.270Z
1484482	https://www.marinespecies.org/aphia.php?p=taxdetails&id=1484482	Melospiza melodia	(Wilson, 1810)	accepted	NA	220	Species	1484482	Melospiza melodia	(Wilson, 1810)	1484477	Animalia	Chordata	Aves	Passeriformes	Passerellidae	Melospiza	WoRMS (2024). Melospiza melodia (Wilson, 1810). Accessed at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=1484482 on 2024-11-05	urn:lsid:marinespecies.org:taxname:1484482	NA	NA	NA	1	NA	exact	2021-02-18T08:59:49.667Z
372431	https://www.marinespecies.org/aphia.php?p=taxdetails&id=372431	Membranoptera spinulosa	(Ruprecht) Kuntze, 1891	accepted	NA	220	Species	372431	Membranoptera spinulosa	(Ruprecht) Kuntze, 1891	143891	Plantae	Rhodophyta	Florideophyceae	Ceramiales	Delesseriaceae	Membranoptera	Guiry, M.D. & Guiry, G.M. (2024). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Membranoptera spinulosa (Ruprecht) Kuntze, 1891. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=372431 on 2024-11-05	urn:lsid:marinespecies.org:taxname:372431	1	NA	NA	NA	NA	exact	2015-06-26T12:00:51.270Z
372607	https://www.marinespecies.org/aphia.php?p=taxdetails&id=372607	Membranoptera weeksiae	Setchell & N.L.Gardner, 1926	accepted	NA	220	Species	372607	Membranoptera weeksiae	Setchell & N.L.Gardner, 1926	143891	Plantae	Rhodophyta	Florideophyceae	Ceramiales	Delesseriaceae	Membranoptera	Guiry, M.D. & Guiry, G.M. (2024). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Membranoptera weeksiae Setchell & N.L.Gardner, 1926. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=372607 on 2024-11-05	urn:lsid:marinespecies.org:taxname:372607	1	NA	NA	NA	NA	exact	2018-12-04T08:23:54.740Z
372609	https://www.marinespecies.org/aphia.php?p=taxdetails&id=372609	Mesophyllum lamellatum	(Setchell & Foslie) W.H.Adey, 1970	accepted	NA	220	Species	372609	Mesophyllum lamellatum	(Setchell & Foslie) W.H.Adey, 1970	144020	Plantae	Rhodophyta	Florideophyceae	Hapalidiales	Mesophyllumaceae	Mesophyllum	Guiry, M.D. & Guiry, G.M. (2024). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Mesophyllum lamellatum (Setchell & Foslie) W.H.Adey, 1970. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=372609 on 2024-11-05	urn:lsid:marinespecies.org:taxname:372609	1	NA	NA	NA	NA	exact	2015-06-26T12:00:51.270Z
1767292	https://www.marinespecies.org/aphia.php?p=taxdetails&id=1767292	Microcharon	Boyko, 2024	accepted	NA	180	Genus	1767292	Microcharon	Boyko, 2024	956858	Animalia	Arthropoda	Malacostraca	Isopoda	Lepidocharontidae	Microcharon	Boyko, C.B.; Bruce, N.L.; Hadfield, K.A.; Merrin, K.L.; Ota, Y.; Poore, G.C.B.; Taiti, S. (Eds) (2024). World Marine, Freshwater and Terrestrial Isopod Crustaceans database. Microcharon Boyko, 2024. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=1767292 on 2024-11-05	urn:lsid:marinespecies.org:taxname:1767292	1	0	1	0	0	exact	2024-08-25T23:37:34.373Z
372610	https://www.marinespecies.org/aphia.php?p=taxdetails&id=372610	Microcladia borealis	Ruprecht, 1850	unaccepted	NA	220	Species	1735073	Herpochondria borealis	(Ruprecht) Barros-Barreto & Maggs, 2023	143848	Plantae	Rhodophyta	Florideophyceae	Ceramiales	Ceramiaceae	Microcladia	Guiry, M.D. & Guiry, G.M. (2024). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Microcladia borealis Ruprecht, 1850. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=372610 on 2024-11-05	urn:lsid:marinespecies.org:taxname:372610	1	NA	NA	NA	NA	exact	2024-02-21T13:37:05.803Z
372611	https://www.marinespecies.org/aphia.php?p=taxdetails&id=372611	Microcladia coulteri	Harvey, 1853	unaccepted	NA	220	Species	1739125	Ceramothamnion coulteri	(Harvey) M.J.Wynne & C.W.Schneider, 2023	143848	Plantae	Rhodophyta	Florideophyceae	Ceramiales	Ceramiaceae	Microcladia	Guiry, M.D. & Guiry, G.M. (2024). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Microcladia coulteri Harvey, 1853. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=372611 on 2024-11-05	urn:lsid:marinespecies.org:taxname:372611	1	NA	NA	NA	NA	exact	2024-02-21T13:37:05.803Z
145940	https://www.marinespecies.org/aphia.php?p=taxdetails&id=145940	Monostroma grevillei	(Thuret) Wittrock, 1866	accepted	NA	220	Species	145940	Monostroma grevillei	(Thuret) Wittrock, 1866	144290	Plantae	Chlorophyta	Ulvophyceae	Ulotrichales	Monostromataceae	Monostroma	Guiry, M.D. & Guiry, G.M. (2024). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Monostroma grevillei (Thuret) Wittrock, 1866. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=145940 on 2024-11-05	urn:lsid:marinespecies.org:taxname:145940	1	NA	NA	NA	NA	exact	2015-06-26T12:00:51.270Z
181562	https://www.marinespecies.org/aphia.php?p=taxdetails&id=181562	Musculium	Link, 1807	superseded rank	NA	180	Genus	181560	Sphaerium	Scopoli, 1777	857025	Animalia	Mollusca	Bivalvia	Sphaeriida	Sphaeriidae	Musculium	MolluscaBase eds. (2024). MolluscaBase. Musculium Link, 1807. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=181562 on 2024-11-05	urn:lsid:marinespecies.org:taxname:181562	0	0	1	0	0	exact	2023-11-06T08:11:22.133Z
857210	https://www.marinespecies.org/aphia.php?p=taxdetails&id=857210	Musculium transversum	(Say, 1829)	superseded combination	NA	220	Species	1675909	Sphaerium transversum	(Say, 1829)	181562	Animalia	Mollusca	Bivalvia	Sphaeriida	Sphaeriidae	Musculium	MolluscaBase eds. (2024). MolluscaBase. Musculium transversum (Say, 1829). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=857210 on 2024-11-05	urn:lsid:marinespecies.org:taxname:857210	0	0	1	0	NA	exact	2023-11-06T08:11:22.133Z
137480	https://www.marinespecies.org/aphia.php?p=taxdetails&id=137480	Nais communis	Piguet, 1906	accepted	NA	220	Species	137480	Nais communis	Piguet, 1906	137357	Animalia	Annelida	Clitellata	Tubificida	Naididae	Nais	Martin, P.; Reynolds, J.; van Haaren, T. (2024). World List of Marine Oligochaeta. Nais communis Piguet, 1906. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=137480 on 2024-11-05	urn:lsid:marinespecies.org:taxname:137480	0	0	1	0	0	exact	2017-05-26T07:07:08.343Z
1015303	https://www.marinespecies.org/aphia.php?p=taxdetails&id=1015303	Nais pardalis	Piguet, 1906	accepted	NA	220	Species	1015303	Nais pardalis	Piguet, 1906	137357	Animalia	Annelida	Clitellata	Tubificida	Naididae	Nais	WoRMS (2024). Nais pardalis Piguet, 1906. Accessed at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=1015303 on 2024-11-05	urn:lsid:marinespecies.org:taxname:1015303	0	0	1	0	0	exact	2020-09-29T12:11:11.390Z
465707	https://www.marinespecies.org/aphia.php?p=taxdetails&id=465707	Nais pseudobtusa	Piguet, 1906	accepted	NA	220	Species	465707	Nais pseudobtusa	Piguet, 1906	137357	Animalia	Annelida	Clitellata	Tubificida	Naididae	Nais	Martin, P.; Reynolds, J.; van Haaren, T. (2024). World List of Marine Oligochaeta. Nais pseudobtusa Piguet, 1906. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=465707 on 2024-11-05	urn:lsid:marinespecies.org:taxname:465707	0	0	1	0	0	exact	2023-09-10T12:10:09.960Z
475938	https://www.marinespecies.org/aphia.php?p=taxdetails&id=475938	Nais simplex	Piguet, 1906	accepted	NA	220	Species	475938	Nais simplex	Piguet, 1906	137357	Animalia	Annelida	Clitellata	Tubificida	Naididae	Nais	Martin, P.; Reynolds, J.; van Haaren, T. (2024). World List of Marine Oligochaeta. Nais simplex Piguet, 1906. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=475938 on 2024-11-05	urn:lsid:marinespecies.org:taxname:475938	0	0	1	0	0	exact	2017-05-26T07:07:08.343Z
137482	https://www.marinespecies.org/aphia.php?p=taxdetails&id=137482	Nais variabilis	Piguet, 1906	accepted	NA	220	Species	137482	Nais variabilis	Piguet, 1906	137357	Animalia	Annelida	Clitellata	Tubificida	Naididae	Nais	Martin, P.; Reynolds, J.; van Haaren, T. (2024). World List of Marine Oligochaeta. Nais variabilis Piguet, 1906. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=137482 on 2024-11-05	urn:lsid:marinespecies.org:taxname:137482	0	0	1	0	0	exact	2017-05-26T07:07:08.343Z
181484	https://www.marinespecies.org/aphia.php?p=taxdetails&id=181484	Natantia	Boas, 1880	unaccepted	NA	110	Suborder	NA	NA	NA	1130	Animalia	Arthropoda	Malacostraca	Decapoda	NA	NA	DecaNet eds. (2024). DecaNet. Natantia. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=181484 on 2024-11-05	urn:lsid:marinespecies.org:taxname:181484	NA	NA	NA	NA	NA	exact	2009-02-24T10:52:10.800Z
145765	https://www.marinespecies.org/aphia.php?p=taxdetails&id=145765	Nemalion elminthoides	(Velley) Batters, 1902	accepted	NA	220	Species	145765	Nemalion elminthoides	(Velley) Batters, 1902	144212	Plantae	Rhodophyta	Florideophyceae	Nemaliales	Nemaliaceae	Nemalion	Guiry, M.D. & Guiry, G.M. (2024). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Nemalion elminthoides (Velley) Batters, 1902. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=145765 on 2024-11-05	urn:lsid:marinespecies.org:taxname:145765	1	NA	NA	NA	NA	exact	2015-06-26T12:00:51.270Z
1313053	https://www.marinespecies.org/aphia.php?p=taxdetails&id=1313053	Neoagarum fimbriatum	(Harvey) H.Kawai & T.Hanyuda, 2017	accepted	NA	220	Species	1313053	Neoagarum fimbriatum	(Harvey) H.Kawai & T.Hanyuda, 2017	1312889	Chromista	Ochrophyta	Phaeophyceae	Laminariales	Agaraceae	Neoagarum	Guiry, M.D. & Guiry, G.M. (2024). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Neoagarum fimbriatum (Harvey) H.Kawai & T.Hanyuda, 2017. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=1313053 on 2024-11-05	urn:lsid:marinespecies.org:taxname:1313053	1	NA	NA	NA	NA	exact	2018-12-04T08:23:54.740Z
373956	https://www.marinespecies.org/aphia.php?p=taxdetails&id=373956	Neodilsea borealis	(I.A.Abbott) S.C.Lindstrom, 1985	accepted	NA	220	Species	373956	Neodilsea borealis	(I.A.Abbott) S.C.Lindstrom, 1985	204928	Plantae	Rhodophyta	Florideophyceae	Gigartinales	Dumontiaceae	Neodilsea	Guiry, M.D. & Guiry, G.M. (2024). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Neodilsea borealis (I.A.Abbott) S.C.Lindstrom, 1985. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=373956 on 2024-11-05	urn:lsid:marinespecies.org:taxname:373956	1	NA	NA	NA	NA	exact	2015-06-26T12:00:51.270Z
497990	https://www.marinespecies.org/aphia.php?p=taxdetails&id=497990	Neodilsea integra	(Kjellman) A.D.Zinova, 1961	accepted	NA	220	Species	497990	Neodilsea integra	(Kjellman) A.D.Zinova, 1961	204928	Plantae	Rhodophyta	Florideophyceae	Gigartinales	Dumontiaceae	Neodilsea	Guiry, M.D. & Guiry, G.M. (2024). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Neodilsea integra (Kjellman) A.D.Zinova, 1961. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=497990 on 2024-11-05	urn:lsid:marinespecies.org:taxname:497990	1	NA	NA	NA	NA	exact	2018-12-06T08:17:34.413Z
496164	https://www.marinespecies.org/aphia.php?p=taxdetails&id=496164	Neopolyporolithon reclinatum	(Foslie) W.H.Adey & H.W.Johansen, 1972	accepted	NA	220	Species	496164	Neopolyporolithon reclinatum	(Foslie) W.H.Adey & H.W.Johansen, 1972	369942	Plantae	Rhodophyta	Florideophyceae	Hapalidiales	Hapalidiaceae	Neopolyporolithon	Guiry, M.D. & Guiry, G.M. (2024). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Neopolyporolithon reclinatum (Foslie) W.H.Adey & H.W.Johansen, 1972. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=496164 on 2024-11-05	urn:lsid:marinespecies.org:taxname:496164	1	NA	NA	NA	NA	exact	2015-06-26T12:00:51.270Z
372471	https://www.marinespecies.org/aphia.php?p=taxdetails&id=372471	Neorhodomela aculeata	(Perestenko) Masuda, 1982	accepted	NA	220	Species	372471	Neorhodomela aculeata	(Perestenko) Masuda, 1982	369944	Plantae	Rhodophyta	Florideophyceae	Ceramiales	Rhodomelaceae	Neorhodomela	Guiry, M.D. & Guiry, G.M. (2024). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Neorhodomela aculeata (Perestenko) Masuda, 1982. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=372471 on 2024-11-05	urn:lsid:marinespecies.org:taxname:372471	1	NA	NA	NA	NA	exact	2019-08-29T14:15:01.127Z
372616	https://www.marinespecies.org/aphia.php?p=taxdetails&id=372616	Neorhodomela larix	(Turner) Masuda, 1982	accepted	NA	220	Species	372616	Neorhodomela larix	(Turner) Masuda, 1982	369944	Plantae	Rhodophyta	Florideophyceae	Ceramiales	Rhodomelaceae	Neorhodomela	Guiry, M.D. & Guiry, G.M. (2024). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Neorhodomela larix (Turner) Masuda, 1982. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=372616 on 2024-11-05	urn:lsid:marinespecies.org:taxname:372616	1	NA	NA	NA	NA	exact	2015-06-26T12:00:51.270Z
372473	https://www.marinespecies.org/aphia.php?p=taxdetails&id=372473	Neorhodomela oregona	(Doty) Masuda, 1982	accepted	NA	220	Species	372473	Neorhodomela oregona	(Doty) Masuda, 1982	369944	Plantae	Rhodophyta	Florideophyceae	Ceramiales	Rhodomelaceae	Neorhodomela	Guiry, M.D. & Guiry, G.M. (2024). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Neorhodomela oregona (Doty) Masuda, 1982. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=372473 on 2024-11-05	urn:lsid:marinespecies.org:taxname:372473	1	NA	NA	NA	NA	exact	2015-06-26T12:00:51.270Z
240752	https://www.marinespecies.org/aphia.php?p=taxdetails&id=240752	Nereocystis luetkeana	(K.Mertens) Postels & Ruprecht, 1840	accepted	NA	220	Species	240752	Nereocystis luetkeana	(K.Mertens) Postels & Ruprecht, 1840	240751	Chromista	Ochrophyta	Phaeophyceae	Laminariales	Laminariaceae	Nereocystis	Guiry, M.D. & Guiry, G.M. (2024). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Nereocystis luetkeana (K.Mertens) Postels & Ruprecht, 1840. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=240752 on 2024-11-05	urn:lsid:marinespecies.org:taxname:240752	1	NA	NA	NA	NA	exact	2015-06-26T12:00:51.270Z
240752	https://www.marinespecies.org/aphia.php?p=taxdetails&id=240752	Nereocystis luetkeana	(K.Mertens) Postels & Ruprecht, 1840	accepted	NA	220	Species	240752	Nereocystis luetkeana	(K.Mertens) Postels & Ruprecht, 1840	240751	Chromista	Ochrophyta	Phaeophyceae	Laminariales	Laminariaceae	Nereocystis	Guiry, M.D. & Guiry, G.M. (2024). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Nereocystis luetkeana (K.Mertens) Postels & Ruprecht, 1840. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=240752 on 2024-11-05	urn:lsid:marinespecies.org:taxname:240752	1	NA	NA	NA	NA	exact	2015-06-26T12:00:51.270Z
