"qseqid.x","gi","accession","mismatch_forward","forward_start","forward_stop","staxids","distinct_entries.x","qseqid.y","mismatch_reverse","reverse_start","reverse_stop","distinct_entries.y","product_length","taxid","species","superkingdom","kingdom","phylum","subphylum","superclass","class","subclass","order","family","subfamily","genus","infraorder","subcohort","superorder","superfamily","tribe","subspecies","subgenus","species.group","parvorder","varietas"
"forward_row_2",307344055,"FN688091.1",0,178,195,"87757",2,"reverse_row_1",0,489,477,2,311,87757,"Mullus surmuletus",NA,"Metazoa","Chordata","Craniata","Actinopterygii","Actinopteri","Neopterygii","Syngnathiformes","Mullidae",NA,"Mullus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"forward_row_2",307344056,"FN688092.1",0,178,195,"87757",2,"reverse_row_1",0,489,477,2,311,87757,"Mullus surmuletus",NA,"Metazoa","Chordata","Craniata","Actinopterygii","Actinopteri","Neopterygii","Syngnathiformes","Mullidae",NA,"Mullus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"forward_row_2",307344057,"FN688093.1",0,178,195,"87757",2,"reverse_row_1",0,489,477,2,311,87757,"Mullus surmuletus",NA,"Metazoa","Chordata","Craniata","Actinopterygii","Actinopteri","Neopterygii","Syngnathiformes","Mullidae",NA,"Mullus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"forward_row_2",307344059,"FN688095.1",0,178,195,"87757",2,"reverse_row_1",0,489,477,2,311,87757,"Mullus surmuletus",NA,"Metazoa","Chordata","Craniata","Actinopterygii","Actinopteri","Neopterygii","Syngnathiformes","Mullidae",NA,"Mullus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"forward_row_2",307344060,"FN688096.1",0,178,195,"87757",2,"reverse_row_1",0,489,477,2,311,87757,"Mullus surmuletus",NA,"Metazoa","Chordata","Craniata","Actinopterygii","Actinopteri","Neopterygii","Syngnathiformes","Mullidae",NA,"Mullus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"forward_row_2",307344064,"FN688100.1",0,178,195,"87757",2,"reverse_row_1",0,489,477,2,311,87757,"Mullus surmuletus",NA,"Metazoa","Chordata","Craniata","Actinopterygii","Actinopteri","Neopterygii","Syngnathiformes","Mullidae",NA,"Mullus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"forward_row_1",307344065,"FN688101.1",0,178,195,"98817",2,"reverse_row_1",0,489,477,2,311,98817,"Pagellus acarne",NA,"Metazoa","Chordata","Craniata","Actinopterygii","Actinopteri","Neopterygii","Spariformes","Sparidae",NA,"Pagellus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"forward_row_1",307344066,"FN688102.1",0,178,195,"98817",2,"reverse_row_1",0,489,477,2,311,98817,"Pagellus acarne",NA,"Metazoa","Chordata","Craniata","Actinopterygii","Actinopteri","Neopterygii","Spariformes","Sparidae",NA,"Pagellus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"forward_row_1",307344067,"FN688103.1",0,178,195,"98817",2,"reverse_row_1",0,489,477,2,311,98817,"Pagellus acarne",NA,"Metazoa","Chordata","Craniata","Actinopterygii","Actinopteri","Neopterygii","Spariformes","Sparidae",NA,"Pagellus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"forward_row_1",307344068,"FN688104.1",0,178,195,"98817",2,"reverse_row_1",0,489,477,2,311,98817,"Pagellus acarne",NA,"Metazoa","Chordata","Craniata","Actinopterygii","Actinopteri","Neopterygii","Spariformes","Sparidae",NA,"Pagellus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"forward_row_1",307344073,"FN688109.1",0,178,195,"50593",2,"reverse_row_1",0,489,477,2,311,50593,"Pagellus erythrinus",NA,"Metazoa","Chordata","Craniata","Actinopterygii","Actinopteri","Neopterygii","Spariformes","Sparidae",NA,"Pagellus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"forward_row_1",307344074,"FN688110.1",0,178,195,"50593",2,"reverse_row_1",0,489,477,2,311,50593,"Pagellus erythrinus",NA,"Metazoa","Chordata","Craniata","Actinopterygii","Actinopteri","Neopterygii","Spariformes","Sparidae",NA,"Pagellus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"forward_row_1",307344077,"FN688113.1",0,178,195,"50593",2,"reverse_row_1",0,489,477,2,311,50593,"Pagellus erythrinus",NA,"Metazoa","Chordata","Craniata","Actinopterygii","Actinopteri","Neopterygii","Spariformes","Sparidae",NA,"Pagellus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"forward_row_1",307344079,"FN688115.1",0,178,195,"50593",2,"reverse_row_1",0,489,477,2,311,50593,"Pagellus erythrinus",NA,"Metazoa","Chordata","Craniata","Actinopterygii","Actinopteri","Neopterygii","Spariformes","Sparidae",NA,"Pagellus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"forward_row_1",307344080,"FN688116.1",0,178,195,"50593",2,"reverse_row_1",0,489,477,2,311,50593,"Pagellus erythrinus",NA,"Metazoa","Chordata","Craniata","Actinopterygii","Actinopteri","Neopterygii","Spariformes","Sparidae",NA,"Pagellus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"forward_row_1",307344081,"FN688117.1",0,178,195,"50593",2,"reverse_row_1",0,489,477,2,311,50593,"Pagellus erythrinus",NA,"Metazoa","Chordata","Craniata","Actinopterygii","Actinopteri","Neopterygii","Spariformes","Sparidae",NA,"Pagellus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"forward_row_1",307344113,"FN688149.1",0,178,195,"52904",2,"reverse_row_1",0,489,477,2,311,52904,"Scophthalmus maximus",NA,"Metazoa","Chordata","Craniata","Actinopterygii","Actinopteri","Neopterygii","Pleuronectiformes","Scophthalmidae",NA,"Scophthalmus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"forward_row_1",307344118,"FN688154.1",0,178,195,"27697",2,"reverse_row_1",0,489,477,2,311,27697,"Sardina pilchardus",NA,"Metazoa","Chordata","Craniata","Actinopterygii","Actinopteri","Neopterygii","Clupeiformes","Clupeidae","Clupeinae","Sardina",NA,"Clupei",NA,NA,NA,NA,NA,NA,NA,NA
"forward_row_1",307344120,"FN688156.1",0,178,195,"27697",2,"reverse_row_1",0,489,477,2,311,27697,"Sardina pilchardus",NA,"Metazoa","Chordata","Craniata","Actinopterygii","Actinopteri","Neopterygii","Clupeiformes","Clupeidae","Clupeinae","Sardina",NA,"Clupei",NA,NA,NA,NA,NA,NA,NA,NA
"forward_row_2",307344121,"FN688157.1",0,178,195,"27697",2,"reverse_row_1",0,489,477,2,311,27697,"Sardina pilchardus",NA,"Metazoa","Chordata","Craniata","Actinopterygii","Actinopteri","Neopterygii","Clupeiformes","Clupeidae","Clupeinae","Sardina",NA,"Clupei",NA,NA,NA,NA,NA,NA,NA,NA
"forward_row_1",307344122,"FN688158.1",0,178,195,"27697",2,"reverse_row_1",0,489,477,2,311,27697,"Sardina pilchardus",NA,"Metazoa","Chordata","Craniata","Actinopterygii","Actinopteri","Neopterygii","Clupeiformes","Clupeidae","Clupeinae","Sardina",NA,"Clupei",NA,NA,NA,NA,NA,NA,NA,NA
"forward_row_1",307344123,"FN688159.1",0,178,195,"27697",2,"reverse_row_1",0,489,477,2,311,27697,"Sardina pilchardus",NA,"Metazoa","Chordata","Craniata","Actinopterygii","Actinopteri","Neopterygii","Clupeiformes","Clupeidae","Clupeinae","Sardina",NA,"Clupei",NA,NA,NA,NA,NA,NA,NA,NA
"forward_row_1",307344125,"FN688161.1",0,178,195,"27697",2,"reverse_row_1",0,489,477,2,311,27697,"Sardina pilchardus",NA,"Metazoa","Chordata","Craniata","Actinopterygii","Actinopteri","Neopterygii","Clupeiformes","Clupeidae","Clupeinae","Sardina",NA,"Clupei",NA,NA,NA,NA,NA,NA,NA,NA
"forward_row_1",307344127,"FN688163.1",0,178,195,"27697",2,"reverse_row_1",0,489,477,2,311,27697,"Sardina pilchardus",NA,"Metazoa","Chordata","Craniata","Actinopterygii","Actinopteri","Neopterygii","Clupeiformes","Clupeidae","Clupeinae","Sardina",NA,"Clupei",NA,NA,NA,NA,NA,NA,NA,NA
"forward_row_1",307344128,"FN688164.1",0,178,195,"27697",2,"reverse_row_1",0,489,477,2,311,27697,"Sardina pilchardus",NA,"Metazoa","Chordata","Craniata","Actinopterygii","Actinopteri","Neopterygii","Clupeiformes","Clupeidae","Clupeinae","Sardina",NA,"Clupei",NA,NA,NA,NA,NA,NA,NA,NA
"forward_row_1",307344129,"FN688165.1",0,178,195,"13676",2,"reverse_row_1",0,489,477,2,311,13676,"Scomber japonicus",NA,"Metazoa","Chordata","Craniata","Actinopterygii","Actinopteri","Neopterygii","Scombriformes","Scombridae","Scombrinae","Scomber",NA,NA,NA,NA,"Scombrini",NA,NA,NA,NA,NA
"forward_row_1",307344133,"FN688169.1",0,178,195,"13676",2,"reverse_row_1",0,489,477,2,311,13676,"Scomber japonicus",NA,"Metazoa","Chordata","Craniata","Actinopterygii","Actinopteri","Neopterygii","Scombriformes","Scombridae","Scombrinae","Scomber",NA,NA,NA,NA,"Scombrini",NA,NA,NA,NA,NA
"forward_row_1",307344135,"FN688171.1",0,178,195,"13676",2,"reverse_row_1",0,489,477,2,311,13676,"Scomber japonicus",NA,"Metazoa","Chordata","Craniata","Actinopterygii","Actinopteri","Neopterygii","Scombriformes","Scombridae","Scombrinae","Scomber",NA,NA,NA,NA,"Scombrini",NA,NA,NA,NA,NA
"forward_row_1",307344138,"FN688174.1",0,178,195,"13677",2,"reverse_row_1",0,489,477,2,311,13677,"Scomber scombrus",NA,"Metazoa","Chordata","Craniata","Actinopterygii","Actinopteri","Neopterygii","Scombriformes","Scombridae","Scombrinae","Scomber",NA,NA,NA,NA,"Scombrini",NA,NA,NA,NA,NA
"forward_row_1",307344139,"FN688175.1",0,178,195,"13677",2,"reverse_row_1",0,489,477,2,311,13677,"Scomber scombrus",NA,"Metazoa","Chordata","Craniata","Actinopterygii","Actinopteri","Neopterygii","Scombriformes","Scombridae","Scombrinae","Scomber",NA,NA,NA,NA,"Scombrini",NA,NA,NA,NA,NA
"forward_row_1",307344140,"FN688176.1",0,178,195,"13677",2,"reverse_row_1",0,489,477,2,311,13677,"Scomber scombrus",NA,"Metazoa","Chordata","Craniata","Actinopterygii","Actinopteri","Neopterygii","Scombriformes","Scombridae","Scombrinae","Scomber",NA,NA,NA,NA,"Scombrini",NA,NA,NA,NA,NA
"forward_row_1",307344151,"FN688187.1",0,178,195,"210003",2,"reverse_row_1",0,489,477,2,311,210003,"Scorpaena notata",NA,"Metazoa","Chordata","Craniata","Actinopterygii","Actinopteri","Neopterygii","Perciformes","Scorpaenidae","Scorpaeninae","Scorpaena",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"forward_row_1",307344153,"FN688189.1",0,178,195,"210003",2,"reverse_row_1",0,489,477,2,311,210003,"Scorpaena notata",NA,"Metazoa","Chordata","Craniata","Actinopterygii","Actinopteri","Neopterygii","Perciformes","Scorpaenidae","Scorpaeninae","Scorpaena",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"forward_row_1",307344155,"FN688191.1",0,178,195,"210003",2,"reverse_row_1",0,489,477,2,311,210003,"Scorpaena notata",NA,"Metazoa","Chordata","Craniata","Actinopterygii","Actinopteri","Neopterygii","Perciformes","Scorpaenidae","Scorpaeninae","Scorpaena",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"forward_row_1",307344157,"FN688193.1",0,178,195,"210003",2,"reverse_row_1",0,489,477,2,311,210003,"Scorpaena notata",NA,"Metazoa","Chordata","Craniata","Actinopterygii","Actinopteri","Neopterygii","Perciformes","Scorpaenidae","Scorpaeninae","Scorpaena",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"forward_row_1",307344158,"FN688194.1",0,178,195,"210003",2,"reverse_row_1",0,489,477,2,311,210003,"Scorpaena notata",NA,"Metazoa","Chordata","Craniata","Actinopterygii","Actinopteri","Neopterygii","Perciformes","Scorpaenidae","Scorpaeninae","Scorpaena",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"forward_row_1",307344159,"FN688195.1",0,178,195,"210003",2,"reverse_row_1",0,489,477,2,311,210003,"Scorpaena notata",NA,"Metazoa","Chordata","Craniata","Actinopterygii","Actinopteri","Neopterygii","Perciformes","Scorpaenidae","Scorpaeninae","Scorpaena",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"forward_row_1",307344162,"FN688198.1",0,178,195,"338887",2,"reverse_row_1",0,489,477,2,311,338887,"Scorpaena porcus",NA,"Metazoa","Chordata","Craniata","Actinopterygii","Actinopteri","Neopterygii","Perciformes","Scorpaenidae","Scorpaeninae","Scorpaena",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"forward_row_1",307344163,"FN688199.1",0,178,195,"338887",2,"reverse_row_1",0,489,477,2,311,338887,"Scorpaena porcus",NA,"Metazoa","Chordata","Craniata","Actinopterygii","Actinopteri","Neopterygii","Perciformes","Scorpaenidae","Scorpaeninae","Scorpaena",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"forward_row_1",307344164,"FN688200.1",0,178,195,"338887",2,"reverse_row_1",0,489,477,2,311,338887,"Scorpaena porcus",NA,"Metazoa","Chordata","Craniata","Actinopterygii","Actinopteri","Neopterygii","Perciformes","Scorpaenidae","Scorpaeninae","Scorpaena",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"forward_row_1",307344165,"FN688201.1",0,178,195,"338887",2,"reverse_row_1",0,489,477,2,311,338887,"Scorpaena porcus",NA,"Metazoa","Chordata","Craniata","Actinopterygii","Actinopteri","Neopterygii","Perciformes","Scorpaenidae","Scorpaeninae","Scorpaena",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"forward_row_1",307344166,"FN688202.1",0,178,195,"338887",2,"reverse_row_1",0,489,477,2,311,338887,"Scorpaena porcus",NA,"Metazoa","Chordata","Craniata","Actinopterygii","Actinopteri","Neopterygii","Perciformes","Scorpaenidae","Scorpaeninae","Scorpaena",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"forward_row_1",307344170,"FN688206.1",0,178,195,"94953",2,"reverse_row_1",0,489,477,2,311,94953,"Serranus cabrilla",NA,"Metazoa","Chordata","Craniata","Actinopterygii","Actinopteri","Neopterygii","Perciformes","Serranidae","Serraninae","Serranus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"forward_row_1",307344172,"FN688208.1",0,178,195,"94953",2,"reverse_row_1",0,489,477,2,311,94953,"Serranus cabrilla",NA,"Metazoa","Chordata","Craniata","Actinopterygii","Actinopteri","Neopterygii","Perciformes","Serranidae","Serraninae","Serranus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"forward_row_1",307344175,"FN688211.1",0,178,195,"94953",2,"reverse_row_1",0,489,477,2,311,94953,"Serranus cabrilla",NA,"Metazoa","Chordata","Craniata","Actinopterygii","Actinopteri","Neopterygii","Perciformes","Serranidae","Serraninae","Serranus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"forward_row_1",307344178,"FN688214.1",0,178,195,"357812",2,"reverse_row_1",0,489,477,2,311,357812,"Serranus hepatus",NA,"Metazoa","Chordata","Craniata","Actinopterygii","Actinopteri","Neopterygii","Perciformes","Serranidae","Serraninae","Serranus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"forward_row_1",307344182,"FN688218.1",0,178,195,"357812",2,"reverse_row_1",0,489,477,2,311,357812,"Serranus hepatus",NA,"Metazoa","Chordata","Craniata","Actinopterygii","Actinopteri","Neopterygii","Perciformes","Serranidae","Serraninae","Serranus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"forward_row_1",307344186,"FN688222.1",0,178,195,"349661",2,"reverse_row_1",0,489,477,2,311,349661,"Serranus scriba",NA,"Metazoa","Chordata","Craniata","Actinopterygii","Actinopteri","Neopterygii","Perciformes","Serranidae","Serraninae","Serranus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"forward_row_1",307344187,"FN688223.1",0,178,195,"349661",2,"reverse_row_1",0,489,477,2,311,349661,"Serranus scriba",NA,"Metazoa","Chordata","Craniata","Actinopterygii","Actinopteri","Neopterygii","Perciformes","Serranidae","Serraninae","Serranus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"forward_row_1",307344189,"FN688225.1",0,178,195,"349661",2,"reverse_row_1",0,489,477,2,311,349661,"Serranus scriba",NA,"Metazoa","Chordata","Craniata","Actinopterygii","Actinopteri","Neopterygii","Perciformes","Serranidae","Serraninae","Serranus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"forward_row_1",307344190,"FN688226.1",0,178,195,"349661",2,"reverse_row_1",0,489,477,2,311,349661,"Serranus scriba",NA,"Metazoa","Chordata","Craniata","Actinopterygii","Actinopteri","Neopterygii","Perciformes","Serranidae","Serraninae","Serranus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"forward_row_1",307344207,"FN688243.1",0,178,195,"8175",2,"reverse_row_1",0,489,477,2,311,8175,"Sparus aurata",NA,"Metazoa","Chordata","Craniata","Actinopterygii","Actinopteri","Neopterygii","Spariformes","Sparidae",NA,"Sparus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"forward_row_1",307344209,"FN688245.1",0,178,195,"8175",2,"reverse_row_1",0,489,477,2,311,8175,"Sparus aurata",NA,"Metazoa","Chordata","Craniata","Actinopterygii","Actinopteri","Neopterygii","Spariformes","Sparidae",NA,"Sparus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"forward_row_1",307344212,"FN688248.1",0,178,195,"8175",2,"reverse_row_1",0,489,477,2,311,8175,"Sparus aurata",NA,"Metazoa","Chordata","Craniata","Actinopterygii","Actinopteri","Neopterygii","Spariformes","Sparidae",NA,"Sparus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"forward_row_1",307344213,"FN688249.1",0,178,195,"8175",2,"reverse_row_1",0,489,477,2,311,8175,"Sparus aurata",NA,"Metazoa","Chordata","Craniata","Actinopterygii","Actinopteri","Neopterygii","Spariformes","Sparidae",NA,"Sparus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"forward_row_1",307344231,"FN688267.1",0,178,195,"430084",2,"reverse_row_1",0,489,477,2,311,430084,"Trigla lyra",NA,"Metazoa","Chordata","Craniata","Actinopterygii","Actinopteri","Neopterygii","Perciformes","Triglidae",NA,"Trigla",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"forward_row_1",307344237,"FN688273.1",0,178,195,"64108",2,"reverse_row_1",0,489,477,2,311,64108,"Zeus faber",NA,"Metazoa","Chordata","Craniata","Actinopterygii","Actinopteri","Neopterygii","Zeiformes","Zeidae",NA,"Zeus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"forward_row_1",307344238,"FN688274.1",0,178,195,"64108",2,"reverse_row_1",0,489,477,2,311,64108,"Zeus faber",NA,"Metazoa","Chordata","Craniata","Actinopterygii","Actinopteri","Neopterygii","Zeiformes","Zeidae",NA,"Zeus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"forward_row_1",307344239,"FN688275.1",0,178,195,"64108",2,"reverse_row_1",0,489,477,2,311,64108,"Zeus faber",NA,"Metazoa","Chordata","Craniata","Actinopterygii","Actinopteri","Neopterygii","Zeiformes","Zeidae",NA,"Zeus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"forward_row_1",307344242,"FN688278.1",0,178,195,"64108",2,"reverse_row_1",0,489,477,2,311,64108,"Zeus faber",NA,"Metazoa","Chordata","Craniata","Actinopterygii","Actinopteri","Neopterygii","Zeiformes","Zeidae",NA,"Zeus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"forward_row_1",307344243,"FN688279.1",0,178,195,"64108",2,"reverse_row_1",0,489,477,2,311,64108,"Zeus faber",NA,"Metazoa","Chordata","Craniata","Actinopterygii","Actinopteri","Neopterygii","Zeiformes","Zeidae",NA,"Zeus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"forward_row_1",307344244,"FN688280.1",0,178,195,"64108",2,"reverse_row_1",0,489,477,2,311,64108,"Zeus faber",NA,"Metazoa","Chordata","Craniata","Actinopterygii","Actinopteri","Neopterygii","Zeiformes","Zeidae",NA,"Zeus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"forward_row_1",375298944,"JQ256912.1",0,2132,2146,"60712",2,"reverse_row_1",0,2364,2349,2,232,60712,"Chlorocebus tantalus",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Cercopithecidae","Cercopithecinae","Chlorocebus","Simiiformes",NA,"Euarchontoglires","Cercopithecoidea",NA,NA,NA,NA,"Catarrhini",NA
"forward_row_2",375299068,"JQ256922.1",0,2128,2145,"36224",2,"reverse_row_1",0,2359,2344,2,231,36224,"Cercopithecus diana",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Cercopithecidae","Cercopithecinae","Cercopithecus","Simiiformes",NA,"Euarchontoglires","Cercopithecoidea",NA,NA,NA,NA,"Catarrhini",NA
"forward_row_2",375299440,"JQ256950.1",0,2116,2133,"192860",2,"reverse_row_1",0,2348,2333,2,232,192860,"Cercopithecus cephus",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Cercopithecidae","Cercopithecinae","Cercopithecus","Simiiformes",NA,"Euarchontoglires","Cercopithecoidea",NA,"Cercopithecus cephus cephus",NA,NA,"Catarrhini",NA
"forward_row_2",375299460,"JQ256952.1",0,2131,2148,"1137494",2,"reverse_row_1",0,2363,2348,2,232,1137494,"Cercopithecus nictitans",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Cercopithecidae","Cercopithecinae","Cercopithecus","Simiiformes",NA,"Euarchontoglires","Cercopithecoidea",NA,"Cercopithecus nictitans martini",NA,NA,"Catarrhini",NA
"forward_row_1",375299485,"JQ256954.1",0,2122,2139,"1137494",2,"reverse_row_1",0,2354,2339,2,232,1137494,"Cercopithecus nictitans",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Cercopithecidae","Cercopithecinae","Cercopithecus","Simiiformes",NA,"Euarchontoglires","Cercopithecoidea",NA,"Cercopithecus nictitans martini",NA,NA,"Catarrhini",NA
"forward_row_1",379317552,"JQ664510.1",0,2714,2731,"9606",2,"reverse_row_1",0,2948,2931,2,234,9606,"Homo sapiens",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Hominidae","Homininae","Homo","Simiiformes",NA,"Euarchontoglires","Hominoidea",NA,NA,NA,NA,"Catarrhini",NA
"forward_row_1",402244507,"JX312726.1",0,2029,2046,"1983743",2,"reverse_row_1",0,2268,2254,2,239,1983743,"Haringtonhippus francisci",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Perissodactyla","Equidae",NA,"Haringtonhippus",NA,NA,"Laurasiatheria",NA,NA,NA,NA,NA,NA,NA
"forward_row_1",416949330,"JX893367.1",0,2691,2708,"9606",2,"reverse_row_1",0,2923,2908,2,232,9606,"Homo sapiens",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Hominidae","Homininae","Homo","Simiiformes",NA,"Euarchontoglires","Hominoidea",NA,NA,NA,NA,"Catarrhini",NA
"forward_row_1",545753612,"KF161310.1",0,2715,2732,"9606",2,"reverse_row_1",0,2949,2932,2,234,9606,"Homo sapiens",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Hominidae","Homininae","Homo","Simiiformes",NA,"Euarchontoglires","Hominoidea",NA,NA,NA,NA,"Catarrhini",NA
"forward_row_1",545755823,"KF161468.1",0,2715,2732,"9606",2,"reverse_row_1",0,2949,2932,2,234,9606,"Homo sapiens",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Hominidae","Homininae","Homo","Simiiformes",NA,"Euarchontoglires","Hominoidea",NA,NA,NA,NA,"Catarrhini",NA
"forward_row_1",545766575,"KF162236.1",1,2717,2732,"9606",2,"reverse_row_1",0,2949,2932,2,232,9606,"Homo sapiens",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Hominidae","Homininae","Homo","Simiiformes",NA,"Euarchontoglires","Hominoidea",NA,NA,NA,NA,"Catarrhini",NA
"forward_row_1",545767555,"KF162306.1",0,2715,2732,"9606",2,"reverse_row_1",0,2949,2932,2,234,9606,"Homo sapiens",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Hominidae","Homininae","Homo","Simiiformes",NA,"Euarchontoglires","Hominoidea",NA,NA,NA,NA,"Catarrhini",NA
"forward_row_1",545768535,"KF162376.1",0,2715,2732,"9606",2,"reverse_row_1",0,2949,2934,2,234,9606,"Homo sapiens",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Hominidae","Homininae","Homo","Simiiformes",NA,"Euarchontoglires","Hominoidea",NA,NA,NA,NA,"Catarrhini",NA
"forward_row_1",545769207,"KF162424.1",0,2715,2732,"9606",2,"reverse_row_1",0,2949,2932,2,234,9606,"Homo sapiens",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Hominidae","Homininae","Homo","Simiiformes",NA,"Euarchontoglires","Hominoidea",NA,NA,NA,NA,"Catarrhini",NA
"forward_row_1",545769809,"KF162467.1",0,2716,2733,"9606",2,"reverse_row_1",0,2950,2933,2,234,9606,"Homo sapiens",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Hominidae","Homininae","Homo","Simiiformes",NA,"Euarchontoglires","Hominoidea",NA,NA,NA,NA,"Catarrhini",NA
"forward_row_1",558479024,"KF661093.1",0,2125,2137,"9615",2,"reverse_row_1",0,2360,2343,2,235,9615,"Canis lupus",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Carnivora","Canidae",NA,"Canis",NA,NA,"Laurasiatheria",NA,NA,"Canis lupus familiaris",NA,NA,NA,NA
"forward_row_1",668350122,"KJ729094.1",1,2241,2258,"13095",2,"reverse_row_1",0,2500,2483,2,259,13095,"Hypophthalmichthys molitrix",NA,"Metazoa","Chordata","Craniata","Actinopterygii","Actinopteri","Neopterygii","Cypriniformes","Xenocyprididae","Xenocypridinae","Hypophthalmichthys",NA,"Ostariophysi","Cypriniphysae",NA,NA,NA,NA,NA,NA,NA
"forward_row_1",669034280,"KJ746946.1",1,2241,2258,"13095",2,"reverse_row_1",0,2500,2483,2,259,13095,"Hypophthalmichthys molitrix",NA,"Metazoa","Chordata","Craniata","Actinopterygii","Actinopteri","Neopterygii","Cypriniformes","Xenocyprididae","Xenocypridinae","Hypophthalmichthys",NA,"Ostariophysi","Cypriniphysae",NA,NA,NA,NA,NA,NA,NA
"forward_row_1",848117445,"KR180297.1",0,2169,2186,"9733",2,"reverse_row_1",0,2401,2384,2,232,9733,"Orcinus orca",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Artiodactyla","Delphinidae",NA,"Orcinus","Cetacea",NA,"Laurasiatheria",NA,NA,NA,NA,NA,"Odontoceti",NA
"forward_row_1",848117515,"KR180302.1",1,2149,2166,"9733",2,"reverse_row_1",0,2381,2364,2,232,9733,"Orcinus orca",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Artiodactyla","Delphinidae",NA,"Orcinus","Cetacea",NA,"Laurasiatheria",NA,NA,NA,NA,NA,"Odontoceti",NA
